dialogue_id,turn_id,query,response,response_type
1438722279560276917,1,Where do you find phospholipids in a cell?,"cell membranes | lipid bilayers | cell membranes, lipid bilayers, and raw material used by lipase enzymes to produce the prostaglandin precursors",directAnswer
-1772145484795219684,1,Who plays ashley in secret life of the american teenager?,India Eisley,directAnswer
4505568698554957347,1,Who won season 5 great british baking show?,Birtwhistle | Nancy Birtwhistle,directAnswer
-1007388282722118509,1,Who does dave franco play in the disaster artist?,Greg Sestero,directAnswer
8778961575955481107,1,Who does drew end up with in the drew carey show?,Kellie | Kellie Newmark,directAnswer
4525459824400507090,1,Who played eponine in the movie les miserables?,Samantha Barks | Sylvie Koblizkova | Erin Kellyman | Frances Drake,clarification
1977733068139177948,1,Who is the mayor in horton hears a who?,Steve Carell | Mayor Ned McDodd,clarification
4830017218464180368,1,Who sings lifestyles of the rich and famous?,Lost Boyz | Good Charlotte,clarification
-8613047377705831246,1,Last president that was not a democrat or republican?,Andrew Johnson | Johnson | Millard Fillmore | Fillmore,clarification
5122063092913502616,1,Who has won the icc world cup 2011?,India,directAnswer
2167838419931791436,1,Who is the person that gave nigeria name?,"Flora Louise Shaw, The Lady Lugard | Flora Shaw, Lady Lugard",directAnswer
1374215247607455554,1,What city in france has the highest population?,Paris,directAnswer
-4119450903184873138,1,When do kittens open their eyes for the first time?,after seven to ten days | seven to ten days after birth,directAnswer
2016955300239452463,1,Who has won the australian grand prix this year?,Sebastian Vettel | Nico Rosberg | Nico Erik Rosberg | Lewis Carl Davidson Hamilton MBE HonFREng | Lewis Carl Davidson Hamilton | Lewis Hamilton,clarification
1486693440280960399,1,When will the new $20 bill be released?,"October 9, 2003 | September 24, 1998 | 1994 | 7 November 2012 | 29 September 2004 | 29 June 1993",clarification
-4770108611701889602,1,Who wrote most of hall and oates songs?,Hall and Oates | Daryl Hall and John Oates,directAnswer
-5034867241648723857,1,What percentage of england died from the black plague?,20 | 60 | 10–15 | as much as 10–15 | as high as 20 | around 20 | 23.6 | 45 | 62.5 | 10−15 | around 10−15,clarification
7644006829197196438,1,What kind of light does the hubble space telescope collect?,"ultraviolet, visible, and near infrared",directAnswer
8876674113087467249,1,When did the separation of ontario hydro occur?,"March 31, 1999",directAnswer
3647862145696987307,1,How many levels of cache memory in the intel i7 processor?,4 | 3,clarification
-8685778984095288020,1,Who does wolverine fight at the end of origins?,Merc With a Mouth | Ryan Reynolds,clarification
857743025447215200,1,Who wrote the happy birthday to you tune?,Patty and Mildred J. Hill | Preston Ware Orem and Mrs. R. R. Forman,clarification
-4621742027247512104,1,Who sang the theme song for the tv show 'rawhide'?,Frankie Laine | Laine,directAnswer
1483141048652302268,1,Who plays dr kalu on the good doctor?,Chuku Modu | Chukuma «Chuku» Modu,directAnswer
7649235002594425144,1,Who is chief justice of gujarat high court?,R. Subhash Reddy | Ramayyagari Subhash Reddy | Bhaskar Bhattacharya | S J Mukhopadhaya | Sudhansu Jyoti Mukhopadhaya,clarification
2981994957695109288,1,Who is credited with collecting and codifying the chants of the medieval church?,Pope Gregory,directAnswer
-718831195972164438,1,Who are the democrats running for governor in arizona?,Fred DuVal | Terry Goddard | Janet Napolitano,clarification
-1820824318187864648,1,Who is angela baby father on the office?,Dwight,directAnswer
-4529781747422920206,1,Who is the chief justice of illinois supreme court?,Lloyd Karmeier | Lloyd A. Karmeier | Rita B. Garman | Mary Jane Theis,clarification
8427829159462458517,1,The population of the oceania / pacific region is approximately?,"41,570,842 | 42 million | 37.8 million",clarification
7218349169257709185,1,Which term is described as small icy bodies that orbit the sun just beyond neptune ​?,Edgeworth–Kuiper belt | Kuiper belt objects | Kuiper belt,directAnswer
4185249619687307162,1,Great britain's royal family is an example of a?,matriarchal family | monarchy,clarification
-2462157475610528016,1,Chief justice of panjab and haryana high court?,Shiavax Jal Vazifdar | Sanjay Kishan Kaul | A. K. Sikri,clarification
-2240815675670342594,1,Who is the governor of the reserve bank of india?,Patel | Urjit Patel | Rajan | Raghuram Rajan | Raghuram Govind Rajan,clarification
-5745328403890600756,1,Where does prime rib come from on the cow?,the primal rib | cut of beef from the primal rib,directAnswer
-4000357335593381686,1,When did the british parliament pass the indian independence bill?,"July 18, 1947",directAnswer
-6253228112074176668,1,Who was the first head of the department of homeland security?,Thomas Joseph Ridge | Tom Ridge,directAnswer
1262753130708116492,1,What did the north use to limit south's trade?,Union blockade,directAnswer
5541003150492151688,1,Who played george bailey in it's a wonderful life?,James Maitland Stewart | James Stewart | Robert James Anderson | Bobby Anderson,clarification
8915527588159181813,1,How many rick and morty episodes are out in season 3?,10 | 9 | 8,clarification
8225437341705058448,1,When did the brooklyn dodgers win their first world series?,"October 4, 1955 | The 1955 World Series | 1955 World Series",clarification
-257140398671649573,1,Who was the first president of united state of america?,George Washington,directAnswer
4605153791779286341,1,Software which converts a program into assembly language is called?,compiler,directAnswer
-2510016184739842730,1,Who played hercules in jason and the argonauts?,Brian Thompson | Brian Earl Thompson | Nigel Green | Nigel McGown Green,clarification
5962620607934830883,1,Dance created for the entertainment of the aristocracy is called?,court ballet,directAnswer
8739248487785816883,1,Who plays dr. spencer reid on criminal minds?,Matthew Gray Gubler,directAnswer
3715973781115580712,1,Where is most of the sun's energy produced?,core of the Sun | core | Solar core,directAnswer
-5518700618917854479,1,Season 1 winner of so you think you can dance?,Nick Lazzarini | Nicolas Archambault | Jack Chambers | Muhammad Haslam Abdul Rahman Rubaee | Ivan Paulovich,clarification
-2304209691953501971,1,Bmw x1 sdrive front or rear wheel drive?,Rear-wheel drive,directAnswer
-4940728134762297045,1,When did the fourth of july become a federal holiday?,1870 | 1938,clarification
-6370942824098828676,1,When does a boy's voice stop changing?,early twenties | early years of adulthood,directAnswer
-6344997496167479730,1,What were the names of the group abba?,Benny Andersson | Björn Ulvaeus | Agnetha Fältskog | Anni-Frid Lyngstad,directAnswer
-5926524226389274652,1,Who does mila kunis play in american dad?,"Megan ""Meg"" Griffin | Meg Griffin",directAnswer
6524376515175091641,1,Where do beans in baked beans come from?,white beans | Native American cuisine | the Americas,clarification
8747925458925205302,1,Where does the bering sea touch the united states?,Alaska,directAnswer
-4401353766639374762,1,Who played elizabeth in when calls the heart?,Krakow | Erin Krakow,directAnswer
4228516843952007078,1,Who is the current head of the department of justice?,United States Attorney General | Attorney General | Jefferson Beauregard Sessions III | Jeff Sessions | Dana James Boente | Dana Boente | Sally Yates | Sally Caroline Yates | state attorney general,clarification
5823338568394040738,1,Who was at the end of batman bad blood?,Barbara Gordon,directAnswer
-5657008280291378865,1,When does pokemon the movie i choose you come out?,"July 6, 2017 | July 15, 2017 | November 5, 2017 | November 25 | November 25, 2017 | December 8 | December 8, 2017 | December 10, 2017 | December 10",clarification
3919136679750435628,1,Who has the most tries in the nrl?,Ken Irvine | Irvine | Dave Brown | Brown,clarification
-1405706666195794114,1,Who sang you never give me your money?,the Beatles | McCartney | Paul McCartney | Sir James Paul McCartney | Nine Below Zero | Glenn Tilbrook | Nine Below Zero with Glenn Tilbrook,clarification
3439514276082016434,1,Rise of the footsoldier 3 cinema release date?,"November 3, 2017",directAnswer
-4459527988363981258,1,Who sings cory in the house theme song?,Kyle Massey | Jason Dolley | Maiara Walsh | Walsh | Massey,clarification
-9099587918329365121,1,Who does the voice of meg from family guy?,"Rachael MacFarlane | Rachael Ann Laudiero | Lacey Nicole Chabert | Lacey Chabert | Mila Kunis | Milena Markovna ""Mila"" Kunis | Tara Lyn Strong | Tara Strong | Alecia ""Ali"" Hillis | Ali Hillis",clarification
-6380032907220368330,1,What are the names of the twin towers?,One and Two World Trade Center | 1 World Trade Center and  2 World Trade Center,directAnswer
5667307929462765911,1,Who made the movie birth of a nation?,D. W. Griffith | Mike Newell | Nate Parker | Harry Aitken | Aaron L. Gilbert | Kevin Turen | Jason Michael Berman | Preston Holmes | Patrick Cassavetti | Margaret Matheson,clarification
-4122306166606005151,1,Who did lionel messi play for before barcelona?,Club Atlético Newell's Old Boys | Newell's Old Boys,directAnswer
-1156576555638524094,1,Who wrote the song heaven help us all?,Miller | Ron Miller | Ronald Norman Miller,directAnswer
6050566043819282450,1,What theory is used to explain the behavior of particles in gases?,kinetic theory of gases,directAnswer
6532468941704099725,1,Who sang you beat me to the punch?,Mary Wells | Tony Jackson with The Vibrations | The Temptations | Barbara McNair,clarification
6875312518435352615,1,Who wrote the strange case of dr jekyll and mr hyde?,Robert Louis Stevenson,directAnswer
-4905722927246323493,1,Where are the veins located in your body?,close to the skin | deeper in the body | lower limbs and feet | in between superficial veins and deep veins | the lungs and heart,clarification
-3924740841159573888,1,When was new zealand founded as a country?,18 April 1856 | 30 June 1852 | 25 November 1947 | 28 October 1835 | 10 January 1920,clarification
2262249278521814304,1,Who did the whale swallowed in the bible?,Jonas | Jonah,directAnswer
-6513465328331177702,1,What was the main cause of the irish civil war?,Anglo-Irish Treaty,directAnswer
1716701923332638416,1,Which one is the biggest airplane in the world?,Antonov An-225 Mriya | Mil Mi-26 | HM Airship R100 | R100 | His Majesty's Airship R100,clarification
-152495352161244298,1,What is the wavy symbol on the keyboard?,tilde,directAnswer
-842461184964913955,1,Who sings we all die young steel dragon?,Miljenko Matijevic,directAnswer
2728023145629199353,1,Which stage of sleep is represented by delta waves?,slow-wave sleep | SWS | deep stage 3 of NREM sleep,directAnswer
3363443345764139061,1,When did britney spears release her first album?,"January 12, 1999 | November 9, 2004",clarification
4433425932576904875,1,Part of the earth's structure 6 letters?,Mantle,directAnswer
-1614616609421080171,1,Who sang i will always love you in the movie the bodyguard?,Whitney Houston,directAnswer
-3852761648287008363,1,Who does tom marry in parks and rec?,Lucy,directAnswer
2552994876090829425,1,Who played the witch in the original wizard of oz?,Margaret Hamilton | Billie Burke,clarification
4135923720747601060,1,Where was the movie journey to the center of the earth filmed?,"Carlsbad Caverns National Park,  Amboy Crater and Sequit Point, California, and Edinburgh Scotland | Bahamas, Athens, Rome and Hong Kong | Canada and Iceland | Vancouver",clarification
