dialogue_id,turn_id,query,response,response_type
food_level3_dial24,4,What kind of donations to political campaigns did Kraft make that generated controversy?,"In 2012, Kraft contributed $1,950,500 to a $46 million political campaign founded to oppose Proposition 37, a California citizen's initiative mandating the labeling of foods containing genetically modified ingredients. As a result, there were calls for a boycott of Kraft products.",directAnswer
food_level3_dial24,5,Why did Kraft Foods Inc. choose to split?,"I didn't find the catalyst but on August 2011, Kraft Foods Inc. announced plans to split into two publicly traded companies — a snack food company and a grocery company. On April 2, 2012, Kraft Foods Inc. announced that it had filed a Form 10 Registration Statement to the SEC to split the company into two companies to serve the ""North American grocery business"".",noAnswerButRelevantInfo
food_level3_dial24,6,What were the two entities it was split into?,"In 2012 Kraft Foods was renamed Mondelez and retained its snack food business, while its grocery business was spun off to a new company called Kraft Foods Group.",directAnswer
hobby_level2_dial17,1,Who governs completive swimming the U.S?,US Swimming governs competative swimming in the US.,directAnswer
hobby_level2_dial17,2,Where is the USA Swimming national governing body located?,"The national headquarters of USA Swimming is located at the U.S. Olympic Training Center in Colorado Springs, Colorado.",directAnswer
hobby_level2_dial17,3,What controversies have been associated with USA Swimming?,"USA Swimming dealt with many accusations of sexual abuse, resulting in several lawsuits and prompting changes in federal law.",directAnswer
hobby_level2_dial17,4,What was the result of the 2020 suit?,"Sorry, I did not find any useful information.",noAnswerNoRelevantInfo
hobby_level2_dial17,5,Who are some notable people who have been inducted into the International Swimming Hall of Fame?,"While I'm not sure how to define how notable a person is, some people who have been inducted into the International Swimming Hall of Fame include: swimmer Tom Stock, coach Ma Braun, swimmer Harry Hebner, and swimmer turned coach Jack Nelson. Would you like to learn more about any of these people, or the International Swimming Hall of Fame?",clarification
hobby_level2_dial17,6,"Yes, Tell me please about the swimmer Tom Stock.",Tom Stock is a retired American backstroke swimmer. His career spanned from 1956 to 1964 and he set several world and 14 national records.,directAnswer
top25_dial20,1,Does Gareth Southgate have any children?,"Yes, Gareth Southgate has two children.",directAnswer
top25_dial20,2,How many football titles has Gareth Southgate won?,Do you want to know the number of titles he won as a player or as a manager?,clarification
top25_dial20,3,How many titles did he win as the manager of the English national team since 2016?,"I can't find any information on any titles he has won as a manager since 2016. However, in 2018 he become the first English manager to reach the semi-finals of the World Cup since 1990. In 2019 Southgate also managed England's first third place finish in a major international tournament since 1968, and defeated Germany for the first time in a knockout match since 1966 the following year in 2020. Would you like to learn more about any of these matches?",noAnswerButRelevantInfo
top25_dial20,4,What honours has Gareth Southgate received?,Are you interested in his accolades as a player or manager?,clarification
top25_dial20,5,I am interested in his honours as a player.,"Some of his honors include the Football League First Division in 1993-94 on Crystal Palace, the Football League Cup in 1995-96 on Aston Villa, Football League Cup 2003-04 and UEFA Cup runner-up 2005-06 while on Middlesbrough.",directAnswer
top25_dial20,6,I see. What about his accolades as a manager then?,He won the BBC Sports Personality of the Year Coach Award. Southgate would go on to lead his team to qualify for the finals of the 2015 European Championship in 2015.,directAnswer
top25_dial42,1,Are Virgin Megastores still active as of 2022?,"Currently, Virgin Megastores are operating exclusively in the Middle East and in North Africa, consisting of approximately 40 stores.",directAnswer
top25_dial42,2,When did Virgin Megastores close down in the United States?,"In 2007 Related Companies and Vornado Realty Trust acquired Virgin Megastores North America because they wanted to break their leases with the two most profitable Virgin stores to increase their own profits. Subsequently, Virgin decided to close all American stores.",directAnswer
top25_dial42,3,What are some failed business ventures that Richard Branson experienced?,"Branson has been involved in a number of failed business ventures, such as Virgin Cola, Virgin Cars, Virgin Publishing, Virgin Clothing and Virgin Brides.",directAnswer
top25_dial42,4,Why did Virgin Cola fail?,"Coca-Cola  began to create lucrative deals with stockists to sway them from carrying Virgin, which caused the brand to decline and fade into obscurity. After being discontinued in the UK in early 2009, it still existed overseas for a short time before ceasing existence.",directAnswer
top25_dial42,5,What caused Virgin Cars to fail?,"I was unable to find a direct answer but I did find that by 2003 the company had only managed to sell 12000 cars total. On 22 December 2005, the company stopped all operations and trading.",noAnswerButRelevantInfo
top25_dial42,6,What country bought the most Virgin cars?,Sorry i didn't find the answer but i found Virgin cars sold over 2000 cars by October 2000 and 12000 cars in total by 2003.,noAnswerButRelevantInfo
top25_dial21,1,Did Robert Michael Nesmith leave behind any children when he died?,Robert Michael Nesmith left behind four children when he passed away.,directAnswer
top25_dial21,2,What a tragedy! What was he best known for?,Nesmith was best known as a member of the pop rock band the Monkees and co-star of the TV series The Monkees.,directAnswer
top25_dial21,3,What were some of Robert Nesmith's hit songs?,"Nesmith was a musician and a songwriter who had a band career as a member of the Monkees as well as a solo. Which hit songs are you referring to, as a Monkee, as a solo, or as a song writer?",clarification
top25_dial21,4,What songs has he written?,"Are you interested in songs he wrote and recorded himself, songs he wrote for The Monkees, or songs he wrote that were recorded by other artists?",clarification
top25_dial21,5,I'm interested in songs he wrote for The Monkees.,"Many of the songs Nesmith wrote for the Monkees, such as ""The Girl I Knew Somewhere"", ""Mary, Mary"",[5] and ""Listen to the Band"" became minor hits.",directAnswer
top25_dial21,6,Nesmith ever win any writing awards?,Nesmith was a songwriter as well as novelist. Which type of writings and the subsequent awards are you referring to?,clarification
